tab,comptable,operation,valeur,code,libelle,bank,date,year,month,group,var,value
2,18/09/2020,18/09/2020,18/09/2020,240,CHEQUE 1933608 S034-9951-00111,cmcc,2020-09-18,2020,9,chq-vir,debit,-5000
2,21/09/2020,21/09/2020,21/09/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-09-21,2020,9,secu,credit,16.44
2,24/09/2020,24/09/2020,24/09/2020,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2020-09-24,2020,9,charges,debit,-85.1
2,24/09/2020,24/09/2020,24/09/2020,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2020-09-24,2020,9,charges,debit,-55.8
2,24/09/2020,24/09/2020,24/09/2020,211,RETRAIT DAB 2409 REF01896A00,cmcc,2020-09-24,2020,9,cash,debit,-400
2,25/09/2020,25/09/2020,25/09/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-09-25,2020,9,taxe,debit,-264
2,28/09/2020,28/09/2020,28/09/2020,240,CHEQUE 1933607 T094-6047-00111,cmcc,2020-09-28,2020,9,chq-vir,debit,-224.71
2,29/09/2020,29/09/2020,29/09/2020,240,CHEQUE 1933609 A016-3303-00111,cmcc,2020-09-29,2020,9,chq-vir,debit,-228.5
2,29/09/2020,29/09/2020,29/09/2020,240,CHEQUE 1933603 T025-9625-00111,cmcc,2020-09-29,2020,9,chq-vir,debit,-100
2,30/09/2020,30/09/2020,30/09/2020,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2020-09-30,2020,9,secu,debit,-33.93
2,01/10/2020,01/10/2020,01/10/2020,240,CHEQUE 1933606 A049-2005-00111,cmcc,2020-10-01,2020,10,chq-vir,debit,-50.1
2,01/10/2020,01/10/2020,01/10/2020,305,VIR AG2R AGIRC-ARRCO,cmcc,2020-10-01,2020,10,pension,credit,28.67
2,01/10/2020,01/10/2020,01/10/2020,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2020-10-01,2020,10,pension,credit,687.93
2,01/10/2020,01/10/2020,01/10/2020,13,LOYER WABEALO,cmcc,2020-10-01,2020,10,loyer,credit,315
2,01/10/2020,01/10/2020,01/10/2020,13,LOYER,cmcc,2020-10-01,2020,10,loyer,credit,470
2,02/10/2020,30/09/2020,01/10/2020,800,F FRAIS DE TENUE DE COMPTE,cmcc,2020-10-02,2020,10,charges,debit,-2
2,06/10/2020,06/10/2020,06/10/2020,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2020-10-06,2020,10,loyer,credit,420
2,06/10/2020,06/10/2020,06/10/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-10-06,2020,10,secu,credit,5.5
2,07/10/2020,07/10/2020,07/10/2020,240,CHEQUE 1933612 S073-0787-00111,cmcc,2020-10-07,2020,10,chq-vir,debit,-200
2,07/10/2020,07/10/2020,07/10/2020,240,CHEQUE 1933611 A014-6440-00111,cmcc,2020-10-07,2020,10,chq-vir,debit,-1600
2,08/10/2020,08/10/2020,08/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-08,2020,10,taxe,debit,-15
2,08/10/2020,08/10/2020,08/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-08,2020,10,taxe,debit,-20
2,08/10/2020,08/10/2020,08/10/2020,305,VIR LA PREVOYANCE,cmcc,2020-10-08,2020,10,secu,credit,0.56
2,09/10/2020,09/10/2020,09/10/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-10-09,2020,10,pension,credit,125.01
2,09/10/2020,09/10/2020,09/10/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-10-09,2020,10,pension,credit,385.49
2,12/10/2020,12/10/2020,12/10/2020,305,VIR M.OU MME FRANCK MEHL,cmcc,2020-10-12,2020,10,loyer,credit,465
2,13/10/2020,13/10/2020,30/09/2020,538,REINV 81 PART B REINV. 2019,cmcc,2020-10-13,2020,10,charges,debit,-81
2,13/10/2020,12/10/2020,30/09/2020,541,REMUNERATION 2019,cmcc,2020-10-13,2020,10,charges,credit,81.42
2,15/10/2020,15/10/2020,15/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-15,2020,10,taxe,debit,-34
2,16/10/2020,16/10/2020,16/10/2020,210,RET 161020 C.ARGENT REF01896B00,cmcc,2020-10-16,2020,10,cash,debit,-400
2,20/10/2020,20/10/2020,20/10/2020,871,AURORE 2000 BS3960554,cmcc,2020-10-20,2020,10,charges,debit,-302.8
2,21/10/2020,21/10/2020,21/10/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-10-21,2020,10,secu,credit,16.44
2,22/10/2020,21/10/2020,22/10/2020,250,REM CHQ REF01896A00,cmcc,2020-10-22,2020,10,chq-vir,credit,600
2,26/10/2020,26/10/2020,26/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-26,2020,10,taxe,debit,-613
2,26/10/2020,26/10/2020,26/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-26,2020,10,taxe,debit,-550
2,26/10/2020,26/10/2020,26/10/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-10-26,2020,10,taxe,debit,-1298
2,29/10/2020,29/10/2020,29/10/2020,211,RETRAIT DAB 2910 REF01896A00,cmcc,2020-10-29,2020,10,cash,debit,-200
2,30/10/2020,30/10/2020,30/10/2020,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2020-10-30,2020,10,secu,debit,-23.27
2,02/11/2020,02/11/2020,02/11/2020,305,VIR AG2R AGIRC-ARRCO,cmcc,2020-11-02,2020,11,pension,credit,28.67
2,02/11/2020,02/11/2020,02/11/2020,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2020-11-02,2020,11,pension,credit,687.93
2,02/11/2020,01/11/2020,01/11/2020,13,LOYER WABEALO,cmcc,2020-11-02,2020,11,loyer,credit,315
2,02/11/2020,01/11/2020,01/11/2020,13,LOYER,cmcc,2020-11-02,2020,11,loyer,credit,470
2,03/11/2020,31/10/2020,01/11/2020,800,F FRAIS DE TENUE DE COMPTE,cmcc,2020-11-03,2020,11,charges,debit,-2
2,04/11/2020,04/11/2020,04/11/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-11-04,2020,11,secu,credit,5.5
2,06/11/2020,06/11/2020,06/11/2020,305,VIR LA PREVOYANCE,cmcc,2020-11-06,2020,11,secu,credit,0.56
1,09/11/2020,09/11/2020,09/11/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-11-09,2020,11,pension,credit,385.49
2,09/11/2020,09/11/2020,09/11/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-11-09,2020,11,pension,credit,125.01
2,09/11/2020,07/11/2020,07/11/2020,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2020-11-09,2020,11,loyer,credit,420
1,10/11/2020,10/11/2020,10/11/2020,240,CHEQUE 1933613 A079-5729-00111,cmcc,2020-11-10,2020,11,chq-vir,debit,-60
1,10/11/2020,10/11/2020,10/11/2020,305,VIR M.OU MME FRANCK MEHL,cmcc,2020-11-10,2020,11,loyer,credit,465
1,16/11/2020,16/11/2020,16/11/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-11-16,2020,11,taxe,debit,-34
1,17/11/2020,17/11/2020,17/11/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-11-17,2020,11,secu,credit,16.44
1,18/11/2020,18/11/2020,18/11/2020,211,RETRAIT DAB 1811 REF01896A00,cmcc,2020-11-18,2020,11,cash,debit,-200
1,23/11/2020,23/11/2020,23/11/2020,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2020-11-23,2020,11,charges,debit,-100.94
1,23/11/2020,23/11/2020,23/11/2020,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2020-11-23,2020,11,charges,debit,-49.33
1,24/11/2020,24/11/2020,24/11/2020,240,CHEQUE 1933615 T053-0503-00111,cmcc,2020-11-24,2020,11,chq-vir,debit,-100
1,01/12/2020,01/12/2020,01/12/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-12-01,2020,12,secu,credit,5.5
1,01/12/2020,28/11/2020,30/11/2020,250,REM CHQ  REF01896A00,cmcc,2020-12-01,2020,12,chq-vir,credit,608.67
1,01/12/2020,01/12/2020,01/12/2020,305,VIR AG2R AGIRC-ARRCO,cmcc,2020-12-01,2020,12,pension,credit,28.67
1,01/12/2020,01/12/2020,01/12/2020,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2020-12-01,2020,12,pension,credit,687.93
1,01/12/2020,01/12/2020,01/12/2020,13,LOYER WABEALO,cmcc,2020-12-01,2020,12,loyer,credit,315
1,01/12/2020,01/12/2020,01/12/2020,13,LOYER,cmcc,2020-12-01,2020,12,loyer,credit,470
1,02/12/2020,30/11/2020,01/12/2020,800,F FRAIS DE TENUE DE COMPTE,cmcc,2020-12-02,2020,12,charges,debit,-2
1,03/12/2020,03/12/2020,03/12/2020,305,VIR LA PREVOYANCE,cmcc,2020-12-03,2020,12,secu,credit,0.56
1,04/12/2020,04/12/2020,04/12/2020,240,CHEQUE 1933618 S026-4204-00111,cmcc,2020-12-04,2020,12,chq-vir,debit,-269
1,07/12/2020,07/12/2020,07/12/2020,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2020-12-07,2020,12,loyer,credit,420
1,09/12/2020,09/12/2020,09/12/2020,240,CHEQUE 1933616 T027-8499-00111,cmcc,2020-12-09,2020,12,chq-vir,debit,-100
1,09/12/2020,09/12/2020,09/12/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-12-09,2020,12,pension,credit,385.49
1,09/12/2020,09/12/2020,09/12/2020,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2020-12-09,2020,12,pension,credit,125.01
1,10/12/2020,10/12/2020,10/12/2020,305,VIR M.OU MME FRANCK MEHL,cmcc,2020-12-10,2020,12,loyer,credit,465
1,11/12/2020,11/12/2020,11/12/2020,3,VIR SEPA MLE MICHELE FISCHER,cmcc,2020-12-11,2020,12,chq-vir,debit,-5000
1,11/12/2020,11/12/2020,11/12/2020,211,RETRAIT DAB 1112 REF01896A00,cmcc,2020-12-11,2020,12,cash,debit,-500
1,14/12/2020,14/12/2020,14/12/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-12-14,2020,12,secu,credit,16.44
1,14/12/2020,11/12/2020,14/12/2020,250,REM CHQ  REF01896A00,cmcc,2020-12-14,2020,12,chq-vir,credit,22.45
1,15/12/2020,15/12/2020,15/12/2020,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2020-12-15,2020,12,taxe,debit,-34
1,22/12/2020,22/12/2020,22/12/2020,240,CHEQUE 1933620 T037-6431-00111,cmcc,2020-12-22,2020,12,chq-vir,debit,-257.34
1,23/12/2020,23/12/2020,23/12/2020,240,CHEQUE 1933621 T084-9151-00111,cmcc,2020-12-23,2020,12,chq-vir,debit,-84
1,23/12/2020,23/12/2020,23/12/2020,240,CHEQUE 1933614 T089-0545-00111,cmcc,2020-12-23,2020,12,chq-vir,debit,-100
1,23/12/2020,23/12/2020,23/12/2020,305,VIR LA PREVOYANCE,cmcc,2020-12-23,2020,12,secu,credit,5
1,Solde CRÉDITEUR au 30/12/2020 :,Solde CRÉDITEUR au 30/12/2020 :,,,Solde CRÉDITEUR au 30/12/2020 :,cmcc,2020-12-30,2020,12,solde,solde,7011.15
1,30/12/2020,30/12/2020,30/12/2020,240,CHEQUE 1933622 T051-9473-00111,cmcc,2020-12-30,2020,12,chq-vir,debit,-247.86
1,30/12/2020,30/12/2020,30/12/2020,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2020-12-30,2020,12,secu,credit,32.5
6,04/01/2021,04/01/2021,04/01/2021,305,VIR AG2R AGIRC-ARRCO,cmcc,2021-01-04,2021,1,pension,credit,28.67
6,04/01/2021,04/01/2021,04/01/2021,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2021-01-04,2021,1,pension,credit,648.09
6,04/01/2021,01/01/2021,01/01/2021,13,LOYER WABEALO,cmcc,2021-01-04,2021,1,loyer,credit,320
6,04/01/2021,01/01/2021,01/01/2021,13,LOYER,cmcc,2021-01-04,2021,1,loyer,credit,470
6,Solde CRÉDITEUR au 04/01/2021 :,,,,Solde CRÉDITEUR au 04/01/2021 :,cmcc,2021-01-04,2021,1,solde,credit,7011.15
6,05/01/2021,05/01/2021,05/01/2021,305,VIR LA PREVOYANCE,cmcc,2021-01-05,2021,1,secu,credit,3.56
6,05/01/2021,31/12/2020,01/01/2021,800,F FRAIS DE TENUE DE COMPTE,cmcc,2021-01-05,2021,1,charges,debit,-2
6,06/01/2021,06/01/2021,06/01/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-01-06,2021,1,loyer,credit,420
6,08/01/2021,08/01/2021,08/01/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-01-08,2021,1,pension,credit,125.01
6,08/01/2021,08/01/2021,08/01/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-01-08,2021,1,pension,credit,385.49
6,11/01/2021,11/01/2021,11/01/2021,240,CHEQUE 1933619 T000-8352-00111,cmcc,2021-01-11,2021,1,chq-vir,debit,-100
6,11/01/2021,11/01/2021,11/01/2021,305,VIR M.OU MME FRANCK MEHL,cmcc,2021-01-11,2021,1,loyer,credit,465
6,12/01/2021,12/01/2021,12/01/2021,240,CHEQUE 2017793 S049-3008-00111,cmcc,2021-01-12,2021,1,chq-vir,debit,-32.58
6,13/01/2021,13/01/2021,13/01/2021,240,CHEQUE 2017792 S084-7089-00111,cmcc,2021-01-13,2021,1,chq-vir,debit,-55
6,13/01/2021,13/01/2021,13/01/2021,211,RETRAIT DAB 1301 REF01896A00,cmcc,2021-01-13,2021,1,cash,debit,-350
6,13/01/2021,13/01/2021,13/01/2021,240,CHEQUE 1933623 T050-0062-00111,cmcc,2021-01-13,2021,1,chq-vir,debit,-50
6,14/01/2021,14/01/2021,14/01/2021,240,CHEQUE 2017791 A057-2100-00111,cmcc,2021-01-14,2021,1,chq-vir,debit,-55.14
6,14/01/2021,14/01/2021,14/01/2021,240,CHEQUE 2017794 T000-5795-00111,cmcc,2021-01-14,2021,1,chq-vir,debit,-62.7
6,14/01/2021,14/01/2021,14/01/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-01-14,2021,1,secu,credit,26.58
6,15/01/2021,15/01/2021,15/01/2021,305,VIR DGFIP FINANCES PUBLIQUES,cmcc,2021-01-15,2021,1,taxe,credit,15
6,15/01/2021,15/01/2021,15/01/2021,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2021-01-15,2021,1,taxe,debit,-34
6,15/01/2021,15/01/2021,15/01/2021,305,VIR DGFIP FINANCES PUBLIQUES,cmcc,2021-01-15,2021,1,taxe,credit,88
6,18/01/2021,18/01/2021,18/01/2021,305,VIR LA PREVOYANCE,cmcc,2021-01-18,2021,1,secu,credit,0.96
6,27/01/2021,27/01/2021,27/01/2021,240,CHEQUE 2017798 A063-5026-00111,cmcc,2021-01-27,2021,1,chq-vir,debit,-176
6,27/01/2021,27/01/2021,27/01/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-01-27,2021,1,secu,credit,16.41
6,28/01/2021,28/01/2021,28/01/2021,162,PRLV SEPA VEOLIA EST CGE OOFF,cmcc,2021-01-28,2021,1,charges,debit,-905.25
6,28/01/2021,28/01/2021,28/01/2021,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2021-01-28,2021,1,charges,debit,-123.46
6,28/01/2021,28/01/2021,28/01/2021,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2021-01-28,2021,1,charges,debit,-45.24
6,29/01/2021,29/01/2021,29/01/2021,305,VIR LA PREVOYANCE,cmcc,2021-01-29,2021,1,secu,credit,2.19
6,29/01/2021,29/01/2021,29/01/2021,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2021-01-29,2021,1,secu,debit,-40.72
6,01/02/2021,01/02/2021,01/02/2021,305,VIR AG2R AGIRC-ARRCO,cmcc,2021-02-01,2021,2,pension,credit,28.67
6,01/02/2021,01/02/2021,01/02/2021,13,LOYER WABEALO,cmcc,2021-02-01,2021,2,loyer,credit,320
6,01/02/2021,01/02/2021,01/02/2021,13,LOYER,cmcc,2021-02-01,2021,2,loyer,credit,470
6,02/02/2021,31/01/2021,01/02/2021,800,F FRAIS DE TENUE DE COMPTE,cmcc,2021-02-02,2021,2,charges,debit,-2
6,04/02/2021,04/02/2021,04/02/2021,240,CHEQUE 2017795 A046-1035-00111,cmcc,2021-02-04,2021,2,chq-vir,debit,-60
6,09/02/2021,09/02/2021,09/02/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-02-09,2021,2,loyer,credit,420
6,09/02/2021,08/02/2021,07/02/2021,840,DROITS DE GARDE,cmcc,2021-02-09,2021,2,charges,debit,-7.95
6,09/02/2021,09/02/2021,09/02/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-02-09,2021,2,pension,credit,118.23
6,09/02/2021,09/02/2021,09/02/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-02-09,2021,2,pension,credit,364.48
6,10/02/2021,10/02/2021,10/02/2021,305,VIR M.OU MME FRANCK MEHL,cmcc,2021-02-10,2021,2,loyer,credit,465
6,11/02/2021,11/02/2021,11/02/2021,240,CHEQUE 2017800 S021-0365-00111,cmcc,2021-02-11,2021,2,chq-vir,debit,-7232.95
5,15/02/2021,15/02/2021,15/02/2021,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2021-02-15,2021,2,taxe,debit,-34
6,15/02/2021,13/02/2021,13/02/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-02-15,2021,2,loyer,credit,55.96
5,16/02/2021,13/02/2021,15/02/2021,250,REM CHQ REF01896A00,cmcc,2021-02-16,2021,2,chq-vir,credit,304.48
5,17/02/2021,17/02/2021,17/02/2021,240,CHEQUE 2017799 T025-5444-00111,cmcc,2021-02-17,2021,2,chq-vir,debit,-620.01
5,19/02/2021,19/02/2021,19/02/2021,240,CHEQUE 2017797 A083-1902-00111,cmcc,2021-02-19,2021,2,chq-vir,debit,-21.29
5,19/02/2021,19/02/2021,19/02/2021,240,CHEQUE 2017796 A083-1901-00111,cmcc,2021-02-19,2021,2,chq-vir,debit,-25.05
5,24/02/2021,24/02/2021,24/02/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-02-24,2021,2,secu,credit,4.94
5,26/02/2021,26/02/2021,26/02/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-02-26,2021,2,secu,credit,8.82
5,26/02/2021,26/02/2021,26/02/2021,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2021-02-26,2021,2,secu,debit,-29.1
5,01/03/2021,01/03/2021,01/03/2021,6,FACTURE EAU WABEALO,cmcc,2021-03-01,2021,3,loyer,credit,363
5,01/03/2021,01/03/2021,01/03/2021,305,VIR AG2R AGIRC-ARRCO,cmcc,2021-03-01,2021,3,pension,credit,24.98
5,01/03/2021,01/03/2021,01/03/2021,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2021-03-01,2021,3,pension,credit,650.65
5,01/03/2021,01/03/2021,01/03/2021,13,LOYER WABEALO,cmcc,2021-03-01,2021,3,loyer,credit,320
5,01/03/2021,01/03/2021,01/03/2021,13,LOYER,cmcc,2021-03-01,2021,3,loyer,credit,470
5,02/03/2021,02/03/2021,02/03/2021,240,CHEQUE 2017803 T072-3866-00111,cmcc,2021-03-02,2021,3,chq-vir,debit,-108.81
5,02/03/2021,02/03/2021,02/03/2021,305,VIR LA PREVOYANCE,cmcc,2021-03-02,2021,3,secu,credit,2.02
5,02/03/2021,28/02/2021,01/03/2021,800,F FRAIS DE TENUE DE COMPTE,cmcc,2021-03-02,2021,3,charges,debit,-2
5,04/03/2021,04/03/2021,04/03/2021,211,RETRAIT DAB 0403 REF01896A00,cmcc,2021-03-04,2021,3,cash,debit,-400
5,05/03/2021,05/03/2021,05/03/2021,240,CHEQUE 2017802 A006-5196-00111,cmcc,2021-03-05,2021,3,chq-vir,debit,-60
5,05/03/2021,04/03/2021,05/03/2021,250,REM CHQ REF01896A00,cmcc,2021-03-05,2021,3,chq-vir,credit,163.96
5,05/03/2021,05/03/2021,05/03/2021,305,VIR LA PREVOYANCE,cmcc,2021-03-05,2021,3,secu,credit,0.56
5,08/03/2021,08/03/2021,08/03/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-03-08,2021,3,loyer,credit,420
5,09/03/2021,09/03/2021,09/03/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-03-09,2021,3,pension,credit,364.48
5,09/03/2021,09/03/2021,09/03/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-03-09,2021,3,pension,credit,118.23
5,10/03/2021,10/03/2021,10/03/2021,305,VIR M.OU MME FRANCK MEHL,cmcc,2021-03-10,2021,3,loyer,credit,465
5,12/03/2021,12/03/2021,12/03/2021,240,CHEQUE 2017804 T007-3646-00111,cmcc,2021-03-12,2021,3,chq-vir,debit,-1591.76
5,15/03/2021,15/03/2021,15/03/2021,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2021-03-15,2021,3,taxe,debit,-34
5,29/03/2021,29/03/2021,29/03/2021,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2021-03-29,2021,3,charges,debit,-75.01
5,31/03/2021,31/03/2021,31/03/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-03-31,2021,3,secu,credit,2.64
5,31/03/2021,31/03/2021,31/03/2021,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2021-03-31,2021,3,secu,debit,-29.1
5,01/04/2021,01/04/2021,01/04/2021,305,VIR AG2R AGIRC-ARRCO,cmcc,2021-04-01,2021,4,pension,credit,27.44
5,01/04/2021,01/04/2021,01/04/2021,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2021-04-01,2021,4,pension,credit,650.65
5,01/04/2021,01/04/2021,01/04/2021,13,LOYER WABEALO,cmcc,2021-04-01,2021,4,loyer,credit,320
5,01/04/2021,01/04/2021,01/04/2021,13,LOYER,cmcc,2021-04-01,2021,4,loyer,credit,470
5,02/04/2021,31/03/2021,01/04/2021,800,F FRAIS DE TENUE DE COMPTE,cmcc,2021-04-02,2021,4,charges,debit,-2
5,06/04/2021,06/04/2021,06/04/2021,305,VIR LA PREVOYANCE,cmcc,2021-04-06,2021,4,secu,credit,0.56
5,07/04/2021,07/04/2021,07/04/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-04-07,2021,4,loyer,credit,420
5,07/04/2021,07/04/2021,07/04/2021,211,RETRAIT DAB 0704 REF01896A00,cmcc,2021-04-07,2021,4,cash,debit,-400
5,09/04/2021,09/04/2021,09/04/2021,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2021-04-09,2021,4,charges,debit,-128.07
5,09/04/2021,09/04/2021,09/04/2021,240,CHEQUE 2017805 T072-5612-00111,cmcc,2021-04-09,2021,4,chq-vir,debit,-96
5,09/04/2021,09/04/2021,09/04/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-04-09,2021,4,pension,credit,118.23
5,09/04/2021,09/04/2021,09/04/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-04-09,2021,4,pension,credit,364.48
5,12/04/2021,12/04/2021,12/04/2021,305,VIR M.OU MME FRANCK MEHL,cmcc,2021-04-12,2021,4,loyer,credit,465
5,13/04/2021,13/04/2021,13/04/2021,240,CHEQUE 2017808 T045-1316-00111,cmcc,2021-04-13,2021,4,chq-vir,debit,-30
5,15/04/2021,15/04/2021,15/04/2021,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2021-04-15,2021,4,taxe,debit,-34
5,19/04/2021,19/04/2021,19/04/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-04-19,2021,4,secu,credit,25.97
5,20/04/2021,20/04/2021,20/04/2021,12,CORAIL 3000 IB4147419,cmcc,2021-04-20,2021,4,charges,debit,-540.52
4,21/04/2021,21/04/2021,21/04/2021,240,CHEQUE 2017809 T006-5480-00111,cmcc,2021-04-21,2021,4,chq-vir,debit,-100
5,21/04/2021,21/04/2021,21/04/2021,305,VIR LA PREVOYANCE,cmcc,2021-04-21,2021,4,secu,credit,2.89
4,22/04/2021,22/04/2021,22/04/2021,240,CHEQUE 2017812 T039-3877-00111,cmcc,2021-04-22,2021,4,chq-vir,debit,-39
4,30/04/2021,30/04/2021,30/04/2021,162,PRLV SEPA URSSAF RHONE ALPES -,cmcc,2021-04-30,2021,4,secu,debit,-29.1
4,03/05/2021,03/05/2021,03/05/2021,305,VIR AG2R AGIRC-ARRCO,cmcc,2021-05-03,2021,5,pension,credit,27.44
4,03/05/2021,03/05/2021,03/05/2021,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2021-05-03,2021,5,pension,credit,650.65
4,03/05/2021,01/05/2021,01/05/2021,13,LOYER WABEALO,cmcc,2021-05-03,2021,5,loyer,credit,320
4,03/05/2021,01/05/2021,01/05/2021,13,LOYER,cmcc,2021-05-03,2021,5,loyer,credit,470
4,04/05/2021,30/04/2021,01/05/2021,800,F FRAIS DE TENUE DE COMPTE,cmcc,2021-05-04,2021,5,charges,debit,-2
4,05/05/2021,05/05/2021,05/05/2021,240,CHEQUE 2017813 A021-0988-00111,cmcc,2021-05-05,2021,5,chq-vir,debit,-60
4,05/05/2021,05/05/2021,05/05/2021,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2021-05-05,2021,5,secu,credit,7.44
4,07/05/2021,07/05/2021,07/05/2021,240,CHEQUE 2017806 T031-9968-00111,cmcc,2021-05-07,2021,5,chq-vir,debit,-100
4,07/05/2021,07/05/2021,07/05/2021,240,CHEQUE 2017801 T031-9969-00111,cmcc,2021-05-07,2021,5,chq-vir,debit,-100
4,07/05/2021,07/05/2021,07/05/2021,211,RETRAIT DAB 0705 REF01896A00,cmcc,2021-05-07,2021,5,cash,debit,-400
4,07/05/2021,07/05/2021,07/05/2021,305,VIR LA PREVOYANCE,cmcc,2021-05-07,2021,5,secu,credit,0.56
4,07/05/2021,07/05/2021,07/05/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-05-07,2021,5,pension,credit,118.23
4,07/05/2021,07/05/2021,07/05/2021,305,VIR CARSAT ALSACE MOSELLE PR,cmcc,2021-05-07,2021,5,pension,credit,364.48
4,10/05/2021,10/05/2021,10/05/2021,305,VIR M.OU MME FRANCK MEHL,cmcc,2021-05-10,2021,5,loyer,credit,465
4,11/05/2021,11/05/2021,11/05/2021,6,VIR DE MME ERNENWEIN TATIANA,cmcc,2021-05-11,2021,5,loyer,credit,420
4,12/05/2021,12/05/2021,12/05/2021,240,CHEQUE 2017811 A084-2515-00111,cmcc,2021-05-12,2021,5,chq-vir,debit,-154
4,17/05/2021,17/05/2021,17/05/2021,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2021-05-17,2021,5,taxe,debit,-34
4,17/05/2021,15/05/2021,15/05/2021,211,RETRAIT DAB 1505 REF01896A00,cmcc,2021-05-17,2021,5,cash,debit,-400
4,19/05/2021,19/05/2021,19/05/2021,240,CHEQUE 2017810 T040-3100-00111,cmcc,2021-05-19,2021,5,chq-vir,debit,-100
4,20/05/2021,20/05/2021,20/05/2021,305,VIR LA PREVOYANCE,cmcc,2021-05-20,2021,5,secu,credit,3
